Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
421631,Audi,Q5 / Q5 Sportback,2022,Audi Q5 Sportback,Q5 Sportback S line Premium 45 TFSI quattro,suv,"For luxury SUV buyers who prioritize style and technology over all-out driving verve, the 2022 Audi Q5 and Q5 Sportback are handsome choices with plenty to like.",8,Small SUV 4WD,0.023333333,foreign,https://www.caranddriver.com/audi/q5/specs/2022/audi_q5_audi-q5-sportback_2022/421631,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_q5_audi-q5-sportback_2022-1634743731907.jpg,50995,All Wheel Drive,Intercooled Turbo Gas/Electric I-4,2,121,261,5000,273,1600,Auto-Shift Manual w/OD,7,7.1,23,28,25,18.5,462.5,425.5,518,111,184.6,74.5,65.4,,38.7,19 X 8,19 X 8,TRUE,5,,51.9,5490,4178,1312,4400
414059,Audi,Q8,2021,Audi Q8,Q8 Premium 55 TFSI quattro,suv,The two-row Audi Q8 is a sporty and luxurious mid-size SUV positioned atop the company's SUV hierarchy above the more practical three-row Q7.,7.5,,0.01,foreign,https://www.caranddriver.com/audi/q8/specs/2021/audi_q8_audi-q8_2021/414059,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_q8_audi-q8_2021-1591306806720.jpg,69295,All Wheel Drive,Intercooled Turbo Gas/Electric V-6,3,183,335,5700,369,2800,Automatic w/OD,8,8.9,18,23,20,22.5,450,405,517.5,117.9,196.6,78.5,67.2,5.8,43.6,20 X 9,20 X 9,TRUE,5,,60.7,6471,4960,1511,
415253,Audi,RS Q8,2021,Audi RS Q8,RS Q8 4.0 TFSI quattro,suv,"Borrowing elements from the outrageous Lamborghini Urus, and with 591 horsepower under the hood, the 2022 Audi RS Q8 is the ultimate Audi SUV.",9,,0.01,foreign,https://www.caranddriver.com/audi/rs-q8/specs/2021/audi_rs-q8_audi-rs-q8_2021/415253,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_rs-q8_audi-rs-q8_2021-1601930319922.jpg,115595,All Wheel Drive,Twin Turbo Premium Unleaded V-8,4,244,591,,590,,Automatic w/OD,8,11.9,13,19,15,22.5,337.5,292.5,427.5,117.9,197.3,78.7,66.7,,43.5,22 X 10,22 X 10,TRUE,5,,60.7,6647,5490,1157,
411504,Audi,RS3,2020,Audi RS3 sedan,RS 3 Sedan 2.5 TFSI,sedan,The new Audi RS3 is a high-performance compact luxury sedan that features chiseled styling and a unique five-cylinder engine that makes 401 horsepower.,8,Subcompact Cars,0.01,foreign,https://www.caranddriver.com/audi/rs3/specs/2020/audi_rs3_audi-rs3-sedan_2020/411504,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_rs3_audi-rs3-sedan_2020-1575482644609.jpg,57195,All Wheel Drive,Intercooled Turbo Premium Unleaded I-5,2.5,151,394,6000,354,2000,Auto-Shift Manual w/OD,7,7.8,19,28,23,14.5,333.5,275.5,406,103.6,176.3,70.7,55,,36.1,19 X 8,19 X 8,TRUE,5,,10,,3593,,
418296,Audi,RS5,2021,Audi RS5 Coupe,RS 5 Coupe 2.9 TFSI quattro,coupe,"The two-door Audi RS5 isn't the mightiest or most immersive sports coupe, but it's still impressively quick and provides an undeniable sense of luxury.",8,Subcompact Cars,0.01,foreign,https://www.caranddriver.com/audi/rs5/specs/2021/audi_rs5_audi-rs5-coupe_2021/418296,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2020-audi-rs5-coupe-101-1575990096.jpg,76145,All Wheel Drive,Twin Turbo Premium Unleaded V-6,2.9,177,444,6700,442,4700,Automatic w/OD,8,8.9,18,25,20,15.3,306,275.4,382.5,108.9,186,73.5,54,,38.4,19 X 9,19 X 9,TRUE,4,,10.9,,3990,,
418297,Audi,RS5 Sportback,2021,Audi RS5 Sportback,RS 5 Sportback 2.9 TFSI quattro,coupe,"The Audi RS5 Sportback packs a bigger back seat and cargo area than its coupe counterpart, but they share a ferocious engine and fierce styling.",8,Midsize Cars,0.01,foreign,https://www.caranddriver.com/audi/rs5-sportback/specs/2021/audi_rs5-sportback_audi-rs5-sportback_2021/418297,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_rs5-sportback_audi-rs5-sportback_2021-1606153767724.jpg,76445,All Wheel Drive,Twin Turbo Premium Unleaded V-6,2.9,177,444,6700,442,4700,Automatic w/OD,8,8.5,18,25,21,15.3,321.3,275.4,382.5,111.3,188.3,73.5,55.1,,38.4,19 X 9,19 X 9,TRUE,5,,35,,4057,,
413545,Audi,RS6 Avant,2021,Audi RS6 Avant,RS 6 Avant 4.0 TFSI quattro,station wagon,The Audi RS6 Avant seeks to win over the anti-wagon crowd with its exaggerated styling and stonking 591-hp twin-turbo V-8.,8.5,Midsize Station Wagons,0.01,foreign,https://www.caranddriver.com/audi/rs6-avant/specs/2021/audi_rs6-avant_audi-rs6-avant_2021/413545,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_rs6-avant_audi-rs6-avant_2021-1583936135153.jpg,110045,All Wheel Drive,Twin Turbo Gas/Electric V-8,4,244,591,6000,590,2050,Automatic w/OD,8,10.5,15,22,17,19.3,328.1,289.5,424.6,115.3,196.7,76.8,58.6,,40,21 X 10.5,21 X 10.5,TRUE,5,,,,4960,,
413615,Audi,RS7,2021,Audi RS7 Sportback,RS 7 4.0 TFSI quattro,sedan,"The Audi RS7 reserves the right to be called one of the hottest hatches on the planet thanks to its assertive styling, 591-hp V-8, and lively handling.",8.5,Midsize Cars,0.01,foreign,https://www.caranddriver.com/audi/rs7/specs/2021/audi_rs7_audi-rs7-sportback_2021/413615,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_rs7_audi-rs7-sportback_2021-1594057512692.jpg,115045,All Wheel Drive,Twin Turbo Gas/Electric V-8,4,244,591,6000,590,2050,Automatic w/OD,8,10.5,15,22,17,19.3,328.1,289.5,424.6,115.3,197.2,76.8,56.1,,40,21 X 10.5,21 X 10.5,TRUE,5,,,,4938,,
418793,Audi,R8,2021,Audi R8 coupe,R8 Coupe V10 performance quattro,coupe,"With Lambo underpinnings and a rip-roaring V-10 engine hidden beneath its understated body, the 2022 Audi R8 supercar flies below the radar.",7.5,Two Seaters,0.01,foreign,https://www.caranddriver.com/audi/r8/specs/2021/audi_r8_audi-r8-coupe_2021/418793,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_r8_audi-r8-coupe_2021-1607985445565.jpg,200295,All Wheel Drive,Premium Unleaded V-10,5.2,318,602,8100,413,6700,Auto-Shift Manual w/OD,7,11.1,13,20,16,19.3,308.8,250.9,386,104.3,174.4,76.4,48.7,,36.7,20 X 8.5,20 X 11,FALSE,2,,8,,3638,,
423731,Audi,S3,2022,Audi S3 sedan,S3 Sedan Premium 2.0 TFSI quattro,sedan,"Starting with the new A3 as its base, the 2022 Audi S3 gets more power, a lowered suspension, and warmed-up styling to take on compact sport sedans from Mercedes and BMW.",8,Subcompact Cars,0.012857143,foreign,https://www.caranddriver.com/audi/s3/specs/2022/audi_s3_audi-s3-sedan_2022/423731,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-audi-s3-us-spec-1624381626.jpg,45945,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,306,5450,295,2000,Auto-Shift Manual w/OD,7,6.6,23,32,27,14.5,391.5,333.5,464,103.5,177.3,71.5,55.7,,36.1,18 X 8,18 X 8,TRUE,5,,,,3538,,
421557,Audi,S4,2022,Audi S4,S4 Premium Plus 3.0 TFSI quattro,sedan,"The 2022 Audi S4 is deceptively quick and athletic, but its personality is subdued compared to those of its sports-sedan peers.",7,Compact Cars,0.01,foreign,https://www.caranddriver.com/audi/s4/specs/2022/audi_s4_audi-s4_2022/421557,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_s4_audi-s4_2022-1638838522628.jpg,56545,All Wheel Drive,Intercooled Turbo Premium Unleaded V-6,3,183,349,6300,369,3200,Automatic w/OD,8,7.4,21,30,24,15.3,367.2,321.3,459,111,187.5,72.7,56.2,4.5,38.1,18 X 8,18 X 8,TRUE,5,,12,,3847,,
414578,Audi,S5,2021,Audi S5 Cabriolet,S5 Cabriolet Premium Plus 3.0 TFSI quattro,convertible,"The Audi S5 coupe and cabriolet move quicker and handle better than their A5 counterparts, but neither are as entertaining to drive as their top stablemates.",,Subcompact Cars,0.01,foreign,https://www.caranddriver.com/audi/s5/specs/2021/audi_s5_audi-s5-cabriolet_2021/414578,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_s5_audi-s5-cabriolet_2021-1591305817148.jpg,65245,All Wheel Drive,Intercooled Turbo Premium Unleaded V-6,3,183,349,6300,369,3200,Automatic w/OD,8,8,20,26,22,15.3,336.6,306,397.8,108.8,184.9,72.7,54.5,,37.7,18 X 8.5,18 X 8.5,TRUE,4,81,9.3,,4167,,
421652,Audi,S6,2022,Audi S6,S6 2.9 TFSI Premium Plus,sedan,"Packaged in a soberly styled four-door body, the 2022 Audi S6 is a stealthy sport sedan with strong performance and a big helping of luxury.",8,Midsize Cars,0.01,foreign,https://www.caranddriver.com/audi/s6/specs/2022/audi_s6_audi-s6_2022/421652,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_s6_audi-s6_2022-1638838809332.jpg,75845,All Wheel Drive,Twin Turbo Gas/Electric V-6,2.9,177,444,,443,,Automatic w/OD,8,8,18,28,22,19.3,424.6,347.4,540.4,115.3,195,74.3,56.9,,39.7,21 X 8.5,21 X 8.5,TRUE,5,,13.7,,4486,,
421587,Audi,S7,2022,Audi S7,S7 2.9 TFSI Premium Plus,sedan,"The 2022 Audi S7 is sleek, sporty, and luxurious without drawing attention to itself, but it caters to folks who want something saucier than the A7.",8.5,Midsize Cars,0.01,foreign,https://www.caranddriver.com/audi/s7/specs/2022/audi_s7_audi-s7_2022/421587,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_s7_audi-s7_2022-1631576997169.jpg,85645,All Wheel Drive,Twin Turbo Gas/Electric V-6,2.9,177,444,,443,,Automatic w/OD,8,8,18,28,22,19.3,424.6,347.4,540.4,115.3,196,75.1,55.8,,40,21 X 8.5,21 X 8.5,TRUE,5,,,,4597,,
414142,Audi,S8,2021,Audi S8,S8 4.0 TFSI,sedan,"For speed freaks with a penchant for comfort and luxury, there are few sedans that do it as well as the 563-hp 2022 Audi S8.",8.5,Large Cars,0.01,foreign,https://www.caranddriver.com/audi/s8/specs/2021/audi_s8_audi-s8_2021/414142,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_s8_audi-s8_2021-1591307559488.jpg,131945,All Wheel Drive,Twin Turbo Gas/Electric V-8,4,244,563,6000,590,2500,Automatic w/OD,8,11.1,13,22,16,21.7,347.2,282.1,477.4,123.2,209,76.6,58.6,,42.3,21 X 9,21 X 9,TRUE,5,,12.5,,5302,,
414211,Audi,SQ5 / SQ5 Sportback,2021,Audi SQ5,SQ5 Premium Plus 3.0 TFSI quattro,suv,"If the standard Q5 is neither powerful enough nor sporty enough for you, Audi's 2022 SQ5 or SQ5 Sportback might be the SUV that satisfies your need for speed.",8,Small SUV 4WD,0.023333333,foreign,https://www.caranddriver.com/audi/sq5/specs/2021/audi_sq5_audi-sq5_2021/414211,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2021-audi-sq5-107-1609956621.jpg,58395,All Wheel Drive,Intercooled Turbo Premium Unleaded V-6,3,183,349,5400,369,1370,Automatic w/OD,8,8.8,18,24,20,18.5,370,333,444,111,184.3,74.5,65.5,,38.7,20 X 8,20 X 8,TRUE,5,,54.1,5743,4288,1455,4400
421683,Audi,Q7,2022,Audi Q7,Q7 Premium 45 TFSI quattro,suv,"Among Audi's athletic lineup of tech-laden luxury cars and SUVs, the 2022 Q7 is the one best suited for family duty with three rows of seats and plenty of tech.",8,Standard SUV 4WD,0.01,foreign,https://www.caranddriver.com/audi/q7/specs/2022/audi_q7_audi-q7_2022/421683,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_q7_audi-q7_2022-1638838301010.jpg,57995,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,248,5000,273,1600,Automatic w/OD,8,8,20,25,22,22.5,495,450,562.5,117.9,199.3,77.6,68.5,,41,19 X 8.5,19 X 8.5,TRUE,7,,69.6,6393,4806,1587,
421573,Audi,SQ7,2022,Audi SQ7,SQ7 Premium Plus 4.0 TFSI quattro,suv,"With a boost in power courtesy of a muscular V-8, the SQ7 SUV delivers an impressive combination of performance and luxury with all of the practicality of the standard Q7.",8,,0.01,foreign,https://www.caranddriver.com/audi/sq7/specs/2022/audi_sq7_audi-sq7_2022/421573,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_sq7_audi-sq7_2022-1634685960411.jpg,88595,All Wheel Drive,Twin Turbo Premium Unleaded V-8,4,244,500,5500,568,3000,Automatic w/OD,8,10.3,15,21,17,22.5,382.5,337.5,472.5,117.9,199.6,77.6,68.5,,41,21 X 9.5,21 X 9.5,TRUE,7,,69.6,6945,5291,1654,
421732,Audi,SQ8,2022,Audi SQ8,SQ8 Premium Plus 4.0 TFSI quattro,suv,"The 2022 SQ8 slots into the Audi SUV lineup above the mild Q8 and below the wild RS Q8, but with 500 horses on tap, it should still satisfy most speed freaks.",8.5,,0.01,foreign,https://www.caranddriver.com/audi/sq8/specs/2022/audi_sq8_audi-sq8_2022/421732,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_sq8_audi-sq8_2022-1634686351339.jpg,93595,All Wheel Drive,Twin Turbo Premium Unleaded V-8,4,244,500,5500,568,3000,Automatic w/OD,8,10.3,15,21,17,22.5,382.5,337.5,472.5,117.9,196.6,78.5,67.2,,43.6,21 X 10,21 X 10,TRUE,5,,60.7,6581,5280,1301,
417453,Audi,TT / TTS,2021,Audi TT roadster,TT Roadster 45 TFSI quattro,convertible,"The eye-catching TT is neither a practical choice nor a sensational sports car, but both coupe and convertible models look great and are satisfying to drive.",8,Two Seaters,0.01,foreign,https://www.caranddriver.com/audi/tt-tts/specs/2021/audi_tt-tts_audi-tt-roadster_2021/417453,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_tt-tts_audi-tt-roadster_2021-1602533590203.jpg,54945,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,220,4500,258,1600,Auto-Shift Manual w/OD,7,6.8,23,31,26,14.5,377,333.5,449.5,98.6,165,72.1,53.4,,36.1,18 X 8.5,18 X 8.5,TRUE,2,,7.5,,3395,,
414581,Audi,S5 Sportback,2021,Audi S5 Sportback,S5 Sportback Premium Plus 3.0 TFSI quattro,sedan,"The 2021 Audi S5 Sportback offers a spacious cabin, many desirable tech and luxury features, and quick acceleration thanks to its punchy V-6 engine.",7.5,Midsize Cars,0.01,foreign,https://www.caranddriver.com/audi/s5-sportback/specs/2021/audi_s5-sportback_audi-s5-sportback_2021/414581,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_s5-sportback_audi-s5-sportback_2021-1638561832967.jpg,57145,All Wheel Drive,Intercooled Turbo Premium Unleaded V-6,3,183,349,6300,369,3200,Automatic w/OD,8,7.7,20,28,23,15.3,351.9,306,428.4,111.2,187.2,72.6,54.6,,38.4,18 X 8.5,18 X 8.5,TRUE,5,,21.8,,3924,,
417455,Audi,TT RS,2021,Audi TT RS coupe,TT RS 2.5 TFSI,coupe,"Parked alongside killer sports cars like the Chevrolet Corvette and the Porsche 718 Cayman, the 2022 Audi TT RS looks appropriately aggressive and expensive.",8.5,Subcompact Cars,0.01,foreign,https://www.caranddriver.com/audi/tt-rs/specs/2021/audi_tt-rs_audi-tt-rs-coupe_2021/417455,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/audi_tt-rs_audi-tt-rs-coupe_2021-1636388157751.jpg,73545,All Wheel Drive,Intercooled Turbo Premium Unleaded I-5,2.5,151,394,6000,354,2000,Auto-Shift Manual w/OD,7,7.4,20,30,24,14.5,348,290,435,98.6,165,72.1,52.9,,36.1,20 X 9,20 X 9,TRUE,4,,,,3329,,
392715,Audi,A3 Sportback e-tron,2018,Audi A3 Sportback e-tron,A3 Sportback e-tron 1.4 TFSI  PHEV Premium,hatchback,"A pleasing blend of hybrid and hatchback, the A3 e-tron gives you Audi cachet and power, plus an EPA-rated 83–86 MPGe.",8,Compact Cars,0.01,foreign,https://www.caranddriver.com/audi/a3-sportback-e-tron/specs/2018/audi_a3-sportback-e-tron_audi-a3-sportback-e-tron_2018/392715,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8232.jpg,40475,Front Wheel Drive,Intercooled Turbo Gas/Electric I-4,1.4,85,204,5000,258,,Auto-Shift Manual w/OD,6,,,,36,10.6,381.6,,,103.5,169.7,70.3,56.1,,35.8,17 X 7.5,17 X 7.5,TRUE,5,,33.7,,3616,,
292017,Audi,RS4,2008,Audi RS 4 sedan,RS 4 4dr Sdn,sedan,The RS4 is an ultra-high-performance version of the small A4 that trades nimbleness for all-wheel-drive capability.,8,Compact,0.01,foreign,https://www.caranddriver.com/audi/rs4/specs/2008/audi_rs4_audi-rs-4-sedan_2008/292017,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/1583.jpg,69785,All-Wheel Drive,Gas V8,4.2,254,420,7800,317,6000,Manual,6,,,13,,16.6,,,215.8,104.3,180.7,71.5,55.7,3.7,36.4,19 x 9.0,19 x 9.0,TRUE,5,90.1,13.4,,,,
416800,Bentley,Continental GT,2021,Bentley Continental GT convertible,Continental GT Convertible,convertible,No matter if you choose the hardtop coupe or softtop convertible the 2021 Bentley Continental GT will make you feel like a celebrity.,10,Minicompact Cars,0,foreign,https://www.caranddriver.com/bentley/continental-gt/specs/2021/bentley_continental-gt_bentley-continental-gt-convertible_2021/416800,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/bentley_continental-gt_bentley-continental-gt-convertible_2021-1599861480581.jpg,246125,All Wheel Drive,Twin Turbo Premium Unleaded W-12,6,363,626,6000,664,1350,Auto-Shift Manual w/OD,8,11.7,12,19,15,24,360,288,456,112.2,190.9,76.9,55.1,,37.8,22 X 9.5,22 X 9.5,TRUE,4,,8.3,,5370,,
417004,Bentley,Bentayga,2021,Bentley Bentayga,Bentayga V8 AWD,suv,"The 2022 Bentley Bentayga offers sumptuous luxury, imperious performance, and the cachet the brand is known for plus the SUV looks and practicality the brand has never been known for.",7.5,,0,foreign,https://www.caranddriver.com/bentley/bentayga/specs/2021/bentley_bentayga_bentley-bentayga_2021/417004,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/bentley_bentayga_bentley-bentayga_2021-1599860943925.jpg,183425,All Wheel Drive,Twin Turbo Premium Unleaded V-8,4,244,542,6000,568,2000,Automatic w/OD,8,9.8,15,24,18,22.5,405,337.5,540,117.9,201.8,78.7,68,,40.6,21 X 10,21 X 10,TRUE,5,,62.6,7165,5324,1841,
425951,Bentley,Flying Spur,2022,Bentley Flying Spur,Flying Spur W12 Sedan,sedan,"For some, pulling up in a luxury car is reward enough, but for a lucky few, nothing short of an ultra-exclusive ride like the 2022 Bentley Flying Spur will do.",10,Midsize Cars,0,foreign,https://www.caranddriver.com/bentley/flying-spur/specs/2022/bentley_flying-spur_bentley-flying-spur_2022/425951,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-bentley-flying-spur-103-1625579468.jpg,227025,All Wheel Drive,Twin Turbo Premium Unleaded W-12,6,363,626,6000,664,1500,Auto-Shift Manual w/OD,8,11.7,12,19,15,23.8,357,285.6,452.2,125.8,209.3,77.9,58.4,,36.3,21 X 9.5,21 X 11,FALSE,5,,14.8,,5372,,
410696,Bentley,Mulsanne,2020,Bentley Mulsanne,Mulsanne Sedan,sedan,The Mulsanne rewards those with means with its positively palatial cabin and an aristocratic pedigree that commands unrivaled prestige.,6.5,Midsize Cars,0,foreign,https://www.caranddriver.com/bentley/mulsanne/specs/2020/bentley_mulsanne_bentley-mulsanne_2020/410696,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/bentley_mulsanne_bentley-mulsanne_2020-1579817897212.jpg,316525,Rear Wheel Drive,Twin Turbo Flexible V-8,6.8,412,512,4000,752,1750,Automatic w/OD,8,14.7,10,16,12,25.4,304.8,254,406.4,128.6,219.5,75.8,59.9,,41.3,20 X 9,20 X 9,TRUE,5,,15.7,,5919,,
410697,Bentley,Mulsanne Speed,2020,Bentley Mulsanne Speed,Mulsanne Speed Sedan,sedan,"High-speed luxury motoring has a name and it's Bentley Mulsanne Speed, a car that offers old-school opulence and muscle-car hustle.",7,Midsize Cars,0,foreign,https://www.caranddriver.com/bentley/mulsanne-speed/specs/2020/bentley_mulsanne-speed_bentley-mulsanne-speed_2020/410697,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/bentley_mulsanne-speed_bentley-mulsanne-speed_2020-1588798670159.jpg,348025,Rear Wheel Drive,Twin Turbo Flexible V-8,6.8,412,537,4000,811,1750,Automatic w/OD,8,14.7,10,16,12,25.4,304.8,254,406.4,128.6,219.5,75.8,59.9,,41.3,21 X 9,21 X 9,TRUE,5,,15.7,,5919,,
396164,Bentley,Continental Supersports,2018,Bentley Continental Supersports convertible,Continental GT Supersports Convertible,convertible,If you have tastes for speed and luxury-and a padded wallet to boot-the Bentley Continental Supersports is for you.,,Subcompact Cars,0.01,foreign,https://www.caranddriver.com/bentley/continental-supersports/specs/2018/bentley_continental-supersports_bentley-continental-supersports-convertible_2018/396164,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8468.jpg,327925,All Wheel Drive,Twin Turbo Premium Unleaded W-12,6,366,700,5900,750,2050,Automatic w/OD,8,12.6,12,20,14,24,336,288,480,108.1,189.7,76.7,54.7,,37.6,21 X 9.5,21 X 9.5,TRUE,4,86,9.1,,5412,,
396163,Bentley,Continental GT Speed,2018,Bentley Continental GT Speed convertible,Continental GT Speed Convertible,convertible,"If you're interested in some very special numbers, here are a few big ones: 633 hp and 620 lb-ft of torque.",9,Subcompact Cars,0,foreign,https://www.caranddriver.com/bentley/continental-gt-speed/specs/2018/bentley_continental-gt-speed_bentley-continental-gt-speed-convertible_2018/396163,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/8467.jpg,269625,All Wheel Drive,Twin Turbo Premium Unleaded W-12,6,366,633,6000,620,2000,Automatic w/OD,8,12.6,12,20,14,24,336,288,480,108,189.7,76.7,54.7,,37.6,21 X 9.5,21 X 9.5,TRUE,4,86,9.1,,5501,,
324123,Bentley,Azure,2010,Bentley Azure,Azure 2dr Conv T,convertible,"Bigger than life, the Azure is an ultraexclusive convertible.",6,Compact Cars,0,foreign,https://www.caranddriver.com/bentley/azure/specs/2010/bentley_azure_bentley-azure_2010/324123,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2959.jpg,370095,Rear Wheel Drive,Gas V8,6.8,413,450,4100,645,1800,Automatic w/manual shift,6,16.9,9,15,11,25.4,279.4,228.6,381,122.7,212.6,74.8,58.5,,,20 x -TBD-,20 x -TBD-,TRUE,5,93,,,5941,,
